166.13	-2.09961	-2.28537
165.45	-2.07469	-2.29058
164.73	-2.05105	-2.29488
163.99	-2.02792	-2.29951
163.2	-2.00482	-2.3039
162.38	-1.98165	-2.30741
161.52	-1.95825	-2.30981
179.51	-2.23694	-2.22478
179.51	-2.23689	-2.22472
179.51	-2.23685	-2.22467
179.5	-2.23678	-2.22459
179.49	-2.23668	-2.22448
179.46	-2.23654	-2.22433
179.43	-2.23639	-2.22416
179.39	-2.113	-2.09995
179.34	-2.23595	-2.22369
179.27	-2.23565	-2.22337
179.21	-2.10946	-2.0954
179.13	-2.23489	-2.22256
179.04	-2.2344	-2.22206
178.94	-2.23386	-2.2215
178.84	-2.2332	-2.22083
178.73	-2.23241	-2.22003
178.61	-2.23155	-2.21916
178.49	-2.23056	-2.21819
178.35	-2.22943	-2.21707
178.21	-2.22817	-2.21584
178.06	-2.22674	-2.21444
177.91	-2.22513	-2.21288
177.74	-2.22334	-2.21114
177.57	-2.22137	-2.20923
177.39	-2.21917	-2.20711
177.2	-2.21671	-2.20475
177	-2.13251	-2.10127
176.79	-2.21106	-2.19935
176.58	-2.13705	-2.10213
176.35	-2.1371	-2.10066
176.12	-2.13908	-2.10052
175.87	-2.1407	-2.10074
175.62	-2.1415	-2.10044
175.35	-2.14224	-2.09994
175.07	-2.14274	-2.09946
174.78	-2.14159	-2.09582
174.48	-2.14123	-2.09407
174.17	-2.14075	-2.09261
173.84	-2.13996	-2.09121
173.5	-2.13888	-2.0899
173.14	-2.13744	-2.08866
172.77	-2.13562	-2.08749
172.38	-2.13339	-2.08639
171.98	-2.13077	-2.08545
171.56	-2.12768	-2.08456
171.12	-2.12405	-2.08369
170.66	-2.11996	-2.08291
170.18	-2.1153	-2.0821
169.68	-2.11027	-2.0816
169.16	-2.10548	-2.08267
168.62	-2.10204	-2.08814
168.05	-2.10141	-2.10358
167.45	-2.10578	-2.14513
166.83	-2.12311	-2.27512
166.18	-2.09836	-2.28673
165.5	-2.07359	-2.29186
164.79	-2.05005	-2.29609
164.04	-2.02703	-2.3007
163.26	-2.004	-2.30504
162.44	-1.98089	-2.30854
161.58	-1.95757	-2.31088
179.49	-2.23688	-2.22469
179.5	-2.23684	-2.22465
179.51	-2.23678	-2.22458
179.51	-2.2367	-2.22449
179.5	-2.23661	-2.22439
179.49	-2.23646	-2.22422
179.46	-2.23631	-2.22405
179.43	-2.23609	-2.22382
179.38	-2.23585	-2.22356
179.32	-2.11051	-2.09689
179.26	-2.1103	-2.09626
179.18	-2.23477	-2.22242
179.1	-2.23426	-2.22189
179	-2.2337	-2.22132
178.9	-2.23302	-2.22062
178.79	-2.23225	-2.21985
178.67	-2.23139	-2.21898
178.55	-2.23037	-2.21796
178.42	-2.22923	-2.21684
178.27	-2.22794	-2.21558
178.13	-2.22649	-2.21415
177.97	-2.22488	-2.21259
177.8	-2.22306	-2.21083
177.63	-2.22109	-2.20893
177.45	-2.21887	-2.20679
177.26	-2.13134	-2.10203
177.06	-2.21372	-2.20174
176.86	-2.21076	-2.19904
176.64	-2.2075	-2.19591
176.41	-2.20394	-2.1925
176.18	-2.13801	-2.09962
175.93	-2.13934	-2.09913
175.68	-2.14225	-2.10181
175.41	-2.14098	-2.09777
175.13	-2.14232	-2.09885
174.84	-2.14143	-2.09585
174.54	-2.14098	-2.09395
174.23	-2.14044	-2.09241
173.9	-2.13965	-2.09101
173.56	-2.13853	-2.08968
173.2	-2.13708	-2.08844
172.83	-2.13523	-2.08725
172.44	-2.133	-2.08617
172.04	-2.13033	-2.08517
171.62	-2.12724	-2.08432
171.18	-2.12361	-2.08345
170.72	-2.11946	-2.0826
170.24	-2.11483	-2.08184
169.74	-2.10986	-2.08146
169.22	-2.10512	-2.08264
168.68	-2.1019	-2.08864
168.11	-2.10158	-2.10508
167.51	-2.11202	-2.16657
166.89	-2.12181	-2.27666
166.24	-2.09702	-2.2882
165.56	-2.07238	-2.29316
164.85	-2.049	-2.29739
164.1	-2.02607	-2.30188
163.31	-2.00315	-2.30619
162.49	-1.98011	-2.30968
161.63	-1.95687	-2.31205
179.47	-2.23681	-2.22459
179.48	-2.23676	-2.22453
179.49	-2.2367	-2.22447
179.5	-2.2366	-2.22435
179.51	-2.23651	-2.22425
179.5	-2.23636	-2.22409
179.48	-2.23618	-2.22389
179.46	-2.23595	-2.22364
179.42	-2.23571	-2.22338
179.37	-2.23541	-2.22306
179.31	-2.23503	-2.22266
179.24	-2.23459	-2.2222
179.16	-2.2341	-2.22169
179.07	-2.23349	-2.22108
178.97	-2.23284	-2.22041
178.86	-2.23205	-2.21961
178.74	-2.23113	-2.21869
178.61	-2.23012	-2.21768
178.48	-2.22899	-2.21657
178.34	-2.2277	-2.2153
178.19	-2.22624	-2.21388
178.04	-2.2246	-2.21228
177.87	-2.12585	-2.09995
177.7	-2.22076	-2.20857
177.52	-2.12707	-2.09909
177.33	-2.13201	-2.10263
177.13	-2.21339	-2.20151
176.92	-2.21039	-2.19863
176.71	-2.13596	-2.10067
176.48	-2.20357	-2.1921
176.25	-2.13796	-2.09965
176	-2.13966	-2.09979
175.74	-2.13989	-2.09788
175.48	-2.1405	-2.09708
175.2	-2.14185	-2.09823
174.91	-2.14125	-2.09591
174.61	-2.14074	-2.09387
174.29	-2.14017	-2.0923
173.96	-2.13934	-2.09087
173.62	-2.13818	-2.0895
173.27	-2.1367	-2.08823
172.89	-2.1348	-2.08699
172.51	-2.13258	-2.08595
172.1	-2.12988	-2.08493
171.68	-2.12674	-2.08404
171.24	-2.12313	-2.08323
170.78	-2.11897	-2.08238
170.31	-2.11429	-2.08154
169.81	-2.10935	-2.08125
169.29	-2.10473	-2.08269
168.74	-2.10176	-2.0893
168.17	-2.10176	-2.10686
167.58	-2.10945	-2.16034
166.95	-2.12039	-2.27828
166.3	-2.09559	-2.28978
165.62	-2.07111	-2.29455
164.91	-2.04788	-2.2987
164.16	-2.02504	-2.30314
163.38	-2.00221	-2.3075
162.56	-1.97928	-2.31091
161.7	-1.95611	-2.31321
179.5	-2.22489	-2.23701
179.72	-2.22479	-2.23666
179.62	-2.22417	-2.23589
179.34	-2.22302	-2.23469
179.02	-2.22134	-2.23306
178.69	-2.21911	-2.23097
178.35	-2.21641	-2.2285
178	-2.21319	-2.2256
177.66	-2.20949	-2.2223
177.31	-2.20528	-2.21862
176.96	-2.20059	-2.21452
176.6	-2.19543	-2.21006
176.24	-2.1045	-2.09521
175.88	-2.18374	-2.19997
175.52	-2.17724	-2.19436
175.15	-2.17025	-2.18827
174.78	-2.16283	-2.1817
174.4	-2.12425	-2.1207
174.02	-2.11027	-2.0945
173.63	-2.11133	-2.1019
173.24	-2.11128	-2.09416
172.84	-2.11162	-2.09477
172.44	-2.11165	-2.09539
172.03	-2.11133	-2.09597
171.62	-2.11064	-2.09645
171.2	-2.10948	-2.0967
170.77	-2.10791	-2.09673
170.34	-2.10591	-2.09655
169.9	-2.10349	-2.09609
169.45	-2.10067	-2.09545
169	-2.09757	-2.09475
168.53	-2.09669	-2.12767
168.06	-2.09058	-2.09374
167.58	-2.0868	-2.0943
167.09	-2.08351	-2.10422
166.6	-2.10708	-2.2013
166.09	-2.09718	-2.21407
165.57	-2.08404	-2.22325
165.05	-2.06955	-2.22498
164.51	-2.0558	-2.22333
163.96	-2.04299	-2.22078
163.41	-2.03086	-2.21833
162.84	-2.01921	-2.21637
162.26	-2.00787	-2.21559
161.67	-1.9967	-2.21699
161.06	-1.98558	-2.22233
160.45	-1.97445	-2.2338
159.82	-1.92031	-2.54398
159.18	-1.9117	-2.53818
158.53	-1.90254	-2.53139
157.86	-1.89279	-2.52361
157.18	-1.88234	-2.51508
156.48	-1.87122	-2.50598
155.77	-1.85936	-2.4966
155.05	-1.84669	-2.48658
154.31	-1.8333	-2.47538
153.56	-1.81982	-2.46501
152.8	-1.80663	-2.45843
152.01	-1.79335	-2.45588
151.22	-1.77926	-2.45421
150.4	-1.76422	-2.45339
179.72	-2.23666	-2.22479
179.5	-2.23599	-2.22442
179.2	-2.23477	-2.2236
178.87	-2.23303	-2.22233
178.54	-2.23076	-2.22059
178.2	-2.228	-2.21845
177.86	-2.22474	-2.21591
177.52	-2.22097	-2.21292
177.18	-2.10625	-2.09176
176.83	-2.21201	-2.20578
176.48	-2.20687	-2.20168
176.12	-2.20121	-2.19716
175.77	-2.1951	-2.19225
175.41	-2.18859	-2.18702
175.04	-2.1816	-2.18136
174.67	-2.17418	-2.17527
174.3	-2.16636	-2.16876
173.93	-2.15807	-2.16168
173.55	-2.14943	-2.15405
173.16	-2.11415	-2.08786
172.77	-2.11474	-2.08546
172.37	-2.11515	-2.08509
171.97	-2.11529	-2.08504
171.57	-2.11503	-2.08496
171.15	-2.11437	-2.08482
170.73	-2.11326	-2.08444
170.31	-2.11172	-2.08394
169.87	-2.10975	-2.08322
169.43	-2.10738	-2.08236
168.99	-2.10467	-2.08147
168.53	-2.13689	-2.15497
168.07	-2.13935	-2.16337
167.6	-2.13809	-2.17095
167.12	-2.09335	-2.08674
166.63	-2.12715	-2.18823
166.13	-2.11837	-2.19974
165.62	-2.10668	-2.21021
165.11	-2.09231	-2.21402
164.58	-2.07791	-2.21368
164.05	-2.06435	-2.21203
163.5	-2.05162	-2.21015
162.94	-2.03946	-2.20851
162.37	-2.0277	-2.20756
161.79	-2.01619	-2.20786
161.2	-2.00482	-2.21056
160.59	-1.9935	-2.21723
159.98	-1.98204	-2.23004
159.35	-1.9258	-2.53249
158.71	-1.91642	-2.52688
158.05	-1.9065	-2.52035
157.38	-1.89602	-2.5129
156.7	-1.88496	-2.50466
156.01	-1.87324	-2.49573
155.3	-1.86076	-2.4857
154.58	-1.84755	-2.47367
153.84	-1.83415	-2.46153
153.08	-1.82096	-2.45259
152.32	-1.80793	-2.4488
151.53	-1.79442	-2.4472
150.74	-1.78008	-2.44547
149.92	-1.76506	-2.44505
179.62	-2.23589	-2.22417
179.72	-2.23505	-2.22364
179.5	-2.23365	-2.22264
179.2	-2.23176	-2.22122
178.87	-2.22938	-2.21938
178.54	-2.22648	-2.21711
178.2	-2.2231	-2.21445
177.86	-2.10559	-2.09317
177.51	-2.10608	-2.09229
177.16	-2.21006	-2.20406
176.81	-2.2048	-2.19987
176.46	-2.19909	-2.19531
176.1	-2.19291	-2.19037
175.74	-2.18631	-2.1851
175.38	-2.17928	-2.17943
175.01	-2.17184	-2.17338
174.64	-2.16392	-2.16682
174.26	-2.1556	-2.15975
173.88	-2.11255	-2.0855
173.49	-2.11278	-2.09072
173.1	-2.11113	-2.08582
172.7	-2.1117	-2.08414
172.3	-2.11174	-2.0837
171.89	-2.11147	-2.08348
171.48	-2.11076	-2.08319
171.06	-2.10969	-2.08282
170.63	-2.10818	-2.08227
170.2	-2.10627	-2.08155
169.76	-2.10401	-2.08079
169.31	-2.10149	-2.0801
168.85	-2.13716	-2.16016
168.39	-2.13838	-2.1682
167.91	-2.1363	-2.17576
167.43	-2.13144	-2.18381
166.94	-2.12438	-2.19354
166.44	-2.11525	-2.20573
165.94	-2.10312	-2.21688
165.42	-2.08859	-2.22076
164.89	-2.07438	-2.22045
164.35	-2.06109	-2.21875
163.8	-2.04861	-2.21682
163.24	-2.0367	-2.21524
162.67	-2.02513	-2.2142
162.09	-2.01376	-2.21446
161.5	-2.00252	-2.217
160.89	-1.94102	-2.54234
160.27	-1.93256	-2.53829
159.64	-1.92365	-2.53338
159	-1.91425	-2.52756
158.34	-1.90432	-2.5208
157.67	-1.89381	-2.51318
156.99	-1.88274	-2.50476
156.29	-1.87102	-2.49561
155.58	-1.85853	-2.48517
154.86	-1.84539	-2.47268
154.12	-1.83214	-2.4603
153.36	-1.81909	-2.45125
152.59	-1.80612	-2.44735
151.81	-1.7927	-2.44585
151.01	-1.77849	-2.44433
150.2	-1.76363	-2.44406
179.34	-2.23469	-2.22302
179.62	-2.23368	-2.22233
179.71	-2.23215	-2.22119
179.5	-2.23011	-2.21963
179.2	-2.22757	-2.21763
178.87	-2.22454	-2.21524
178.53	-2.10424	-2.09423
178.19	-2.10189	-2.09111
177.85	-2.15072	-2.13996
177.5	-2.10483	-2.09088
177.15	-2.20242	-2.19762
176.8	-2.19663	-2.19302
176.44	-2.1904	-2.18806
176.08	-2.18374	-2.18275
175.71	-2.17666	-2.17708
175.34	-2.16914	-2.17099
174.97	-2.1612	-2.16445
174.59	-2.15278	-2.15733
174.21	-2.14404	-2.14967
173.82	-2.11214	-2.09118
173.43	-2.10911	-2.09195
173.04	-2.10596	-2.08892
172.63	-2.10792	-2.08273
172.22	-2.10762	-2.08222
171.81	-2.10689	-2.08178
171.39	-2.10578	-2.08125
170.96	-2.10428	-2.08062
170.52	-2.10248	-2.07995
170.08	-2.10035	-2.07928
169.63	-2.09805	-2.079
169.17	-2.13711	-2.16508
168.71	-2.13727	-2.1729
168.23	-2.13439	-2.18047
167.75	-2.12898	-2.18872
167.26	-2.12148	-2.19883
166.76	-2.11195	-2.21192
166.25	-2.0992	-2.22362
165.73	-2.08455	-2.22735
165.2	-2.0706	-2.22691
164.66	-2.05763	-2.22519
164.11	-2.04543	-2.22332
163.55	-2.03374	-2.22169
162.98	-2.02239	-2.22069
162.4	-2.01121	-2.2208
161.8	-2.00006	-2.2232
161.19	-1.98884	-2.2294
160.57	-1.93043	-2.53898
159.94	-1.9215	-2.53387
159.3	-1.91207	-2.52785
158.64	-1.90211	-2.52091
157.97	-1.89159	-2.51311
157.28	-1.88051	-2.50452
156.58	-1.86877	-2.49513
155.87	-1.85629	-2.48423
155.14	-1.84327	-2.47131
154.4	-1.83018	-2.45882
153.65	-1.81726	-2.44965
152.88	-1.80437	-2.44555
152.09	-1.79102	-2.44403
151.29	-1.77694	-2.44269
150.47	-1.76223	-2.44255
179.02	-2.23306	-2.22134
179.34	-2.2319	-2.22049
179.61	-2.23142	-2.22444
179.71	-2.22803	-2.21749
179.5	-2.22537	-2.21539
179.2	-2.22223	-2.21288
178.87	-2.10107	-2.09279
178.53	-2.10258	-2.0929
178.19	-2.10122	-2.09028
177.84	-2.20509	-2.19921
177.49	-2.19971	-2.19493
177.14	-2.19387	-2.1903
176.78	-2.18759	-2.18533
176.42	-2.18088	-2.18
176.05	-2.17371	-2.17427
175.68	-2.16613	-2.16816
175.31	-2.15813	-2.16159
174.93	-2.14967	-2.15446
174.55	-2.14091	-2.14681
174.16	-2.13172	-2.13834
173.77	-2.10614	-2.08544
173.37	-2.10369	-2.0883
172.97	-2.10382	-2.08228
172.56	-2.10348	-2.0812
172.14	-2.10271	-2.08046
171.72	-2.10162	-2.07982
171.29	-2.10017	-2.07914
170.85	-2.09845	-2.07853
170.41	-2.09649	-2.07818
169.96	-2.13453	-2.16123
169.5	-2.13681	-2.16972
169.03	-2.13603	-2.17746
168.56	-2.13242	-2.18512
168.07	-2.12642	-2.19359
167.58	-2.11848	-2.20423
167.08	-2.10843	-2.21847
166.57	-2.09491	-2.23054
166.05	-2.08022	-2.2338
165.52	-2.06659	-2.2332
164.98	-2.05397	-2.23145
164.43	-2.04208	-2.22957
163.86	-2.03064	-2.22792
163.29	-2.01951	-2.22683
162.71	-1.95268	-2.55006
162.11	-1.9975	-2.22901
161.5	-1.98633	-2.23496
160.88	-1.97461	-2.2475
160.24	-1.91932	-2.53398
159.6	-1.90987	-2.52779
158.94	-1.8999	-2.52068
158.27	-1.88937	-2.5127
157.58	-1.87827	-2.50392
156.88	-1.86653	-2.49426
156.16	-1.85407	-2.48285
155.44	-1.84118	-2.46965
154.69	-1.82828	-2.4571
153.93	-1.8155	-2.44783
153.16	-1.80266	-2.44341
152.37	-1.78939	-2.44174
151.57	-1.77544	-2.4405
150.75	-1.76088	-2.44045
178.69	-2.23097	-2.21911
179.01	-2.22969	-2.21814
179.33	-2.22788	-2.21672
179.61	-2.22558	-2.21489
179.71	-2.22279	-2.21266
179.5	-2.21955	-2.21005
179.19	-2.21586	-2.2071
178.86	-2.39189	-2.32463
178.52	-2.09739	-2.08898
178.18	-2.09968	-2.0889
177.83	-2.1967	-2.19183
177.48	-2.19079	-2.18716
177.12	-2.18449	-2.1822
176.76	-2.17773	-2.17685
176.39	-2.17053	-2.17113
176.02	-2.16285	-2.16494
175.65	-2.15477	-2.15831
175.27	-2.14626	-2.15115
174.89	-2.13734	-2.14333
174.5	-2.12808	-2.13476
174.1	-2.11831	-2.12484
173.71	-2.10775	-2.11176
173.3	-2.09812	-2.0864
172.89	-2.09924	-2.08065
172.47	-2.09838	-2.07947
172.05	-2.09726	-2.07865
171.62	-2.09585	-2.07799
171.18	-2.09425	-2.07762
170.74	-2.09256	-2.07815
170.29	-2.13516	-2.16594
169.83	-2.13637	-2.17422
169.36	-2.13466	-2.18192
168.88	-2.13032	-2.18971
168.4	-2.12375	-2.19849
167.91	-2.11532	-2.2099
167.4	-2.10456	-2.22561
166.89	-2.09017	-2.23761
166.37	-2.07562	-2.24019
165.84	-2.06239	-2.23932
165.29	-2.05014	-2.2375
164.74	-2.03854	-2.23561
164.18	-2.02737	-2.23393
163.6	-2.01645	-2.2328
163.02	-2.00566	-2.23262
162.42	-1.99481	-2.23458
161.81	-1.98373	-2.24022
161.19	-1.97196	-2.2525
160.55	-1.95859	-2.27948
159.9	-1.90767	-2.5274
159.24	-1.89767	-2.52014
158.57	-1.88712	-2.512
157.88	-1.87602	-2.50304
157.18	-1.86427	-2.49301
156.46	-1.85188	-2.4811
155.73	-1.83916	-2.46776
154.99	-1.82644	-2.45522
154.23	-1.81378	-2.44584
153.45	-1.80102	-2.44102
152.66	-1.78783	-2.43902
151.86	-1.77401	-2.43775
151.04	-1.75958	-2.43775
178.35	-2.2285	-2.21641
178.68	-2.22705	-2.21527
179	-2.09986	-2.09689
179.32	-2.22272	-2.2118
179.6	-2.21986	-2.20949
179.71	-2.21655	-2.20682
179.5	-2.21276	-2.20377
179.19	-2.20855	-2.2004
178.86	-2.09941	-2.09185
178.52	-2.19885	-2.19267
178.17	-2.10136	-2.08986
177.82	-2.10207	-2.08847
177.46	-2.18109	-2.17866
177.1	-2.17424	-2.17324
176.73	-2.16701	-2.16751
176.36	-2.15925	-2.16127
175.99	-2.1511	-2.15459
175.61	-2.1425	-2.14734
175.23	-2.1335	-2.13944
174.84	-2.12404	-2.13057
174.44	-2.11405	-2.12014
174.04	-2.10352	-2.10631
173.64	-2.09579	-2.08558
173.23	-2.09503	-2.08065
172.81	-2.09407	-2.07902
172.39	-2.09286	-2.078
171.95	-2.09151	-2.07754
171.52	-2.09015	-2.07804
171.07	-2.13261	-2.16143
170.62	-2.1356	-2.17047
170.16	-2.13578	-2.17859
169.69	-2.13317	-2.18626
169.21	-2.12811	-2.19425
168.73	-2.12097	-2.20351
168.23	-2.11198	-2.2159
167.73	-2.10019	-2.23376
167.22	-2.08496	-2.24476
166.69	-2.0708	-2.24642
166.16	-2.05804	-2.24521
165.62	-2.04615	-2.24331
165.06	-2.03486	-2.24144
164.5	-2.02395	-2.23977
163.92	-2.01327	-2.23854
163.33	-2.00266	-2.23824
162.73	-1.992	-2.23989
162.12	-1.981	-2.24523
161.5	-1.96926	-2.25711
160.86	-1.91494	-2.53319
160.21	-1.90545	-2.5267
159.55	-1.89542	-2.5193
158.87	-1.88487	-2.511
158.18	-1.87375	-2.50178
157.48	-1.86201	-2.49137
156.76	-1.84971	-2.47907
156.03	-1.83718	-2.46571
155.28	-1.82466	-2.45325
154.52	-1.81213	-2.44374
153.75	-1.79945	-2.43839
152.96	-1.78635	-2.4359
152.15	-1.77265	-2.43446
151.33	-1.75836	-2.43439
179.5	-2.22489	-2.23701
179.44	-2.22332	-2.23486
178.51	-2.21755	-2.22926
177.56	-2.20803	-2.22053
176.6	-2.19503	-2.20901
175.65	-2.10395	-2.09055
174.71	-2.15999	-2.17831
173.76	-2.10195	-2.08807
172.83	-2.09949	-2.0937
171.9	-2.0905	-2.08721
170.97	-2.08262	-2.08629
170.06	-2.07483	-2.08811
169.15	-2.12807	-2.2307
168.25	-2.11986	-2.27106
167.36	-2.09776	-2.32011
166.48	-2.05958	-2.3335
165.61	-2.02527	-2.33638
164.75	-1.99493	-2.34028
163.91	-1.96729	-2.34365
163.07	-1.94196	-2.34516
162.25	-1.91831	-2.34503
161.44	-1.89587	-2.34375
160.65	-1.87404	-2.34176
159.86	-1.85246	-2.33925
159.09	-1.83083	-2.3365
158.34	-1.80901	-2.33388
157.6	-1.78705	-2.33199
156.87	-1.76521	-2.33153
156.16	-1.74377	-2.33294
155.46	-1.72296	-2.33648
154.77	-1.70421	-2.34476
154.1	-1.70084	-2.38163
153.45	-1.67013	-2.36341
152.81	-1.63698	-2.34176
152.18	-1.6083	-2.33199
151.57	-1.57104	-2.27391
150.97	-1.55288	-2.3252
150.39	-1.52574	-2.31551
149.82	-1.4981	-2.28688
149.27	-1.46365	-2.27524
148.72	-1.46694	-2.30042
148.2	-1.45466	-2.31153
147.68	-1.44187	-2.32088
147.18	-1.42943	-2.32977
146.7	-1.41743	-2.33821
146.23	-1.40581	-2.34606
145.77	-1.59269	-2.35364
145.32	-1.38244	-2.36023
144.89	-1.3695	-2.36662
144.47	-1.35567	-2.37261
144.06	-1.34116	-2.37818
143.66	-1.32642	-2.3834
143.28	-1.31149	-2.38824
142.91	-1.29638	-2.3927
142.55	-1.28145	-2.3968
142.2	-1.26643	-2.40048
141.87	-1.26643	-2.40048
141.54	-1.39895	-2.32541
141.23	-1.22185	-2.40857
140.93	-1.2071	-2.41011
140.64	-1.19243	-2.41099
179.44	-2.23486	-2.22332
179.5	-2.23066	-2.22034
178.58	-2.22255	-2.21417
177.63	-2.21085	-2.20518
176.67	-2.19598	-2.19387
175.72	-2.17814	-2.18051
174.78	-2.15736	-2.16491
173.83	-2.13337	-2.14592
172.9	-2.10555	-2.11801
171.96	-2.08611	-2.0927
171.04	-2.11355	-2.16077
170.12	-2.13903	-2.20579
169.22	-2.14136	-2.24065
168.32	-2.12906	-2.28047
167.43	-2.1024	-2.32335
166.55	-2.06418	-2.3305
165.68	-2.03036	-2.33542
164.83	-1.99974	-2.34104
163.98	-1.97189	-2.3454
163.15	-1.94641	-2.34794
162.33	-1.92271	-2.34892
161.52	-1.90026	-2.34898
160.73	-1.8785	-2.34835
159.95	-1.85716	-2.34754
